Instance,nvar,,LS-DivSAT,,,,DiversekSet,,,,DiverSAT,,
hardware/cnf_cbpmas_prop_8_15004_2.cnf_8.69000000.sat,83908,,24543883.1,3159.7,0.260008402,,23123015.3,689.4,0.244956278,,23401205.9,3418.8,0.247903322
hardware/cnf_cbpmas_prop_9_15343_2.cnf_12.07000000.sat,83908,,24506479.3,3458.9,0.25961216,,23052149.4,654.7,0.244205552,,23354963.5,3380,0.247413448
hardware/cnf_cpipe_prop_10_20413_2.cnf_16.84000000.sat,425390,,70631894.7,3596.8,0.147591402,,61321492,1003.1,0.128136517,,62708210,3157.8,0.131034183
hardware/cnf_cpipe_prop_11_21051_2.cnf_29.93000000.sat,425390,,75549965.3,3590.1,0.157868132,,66054417.1,895.6,0.13802637,,67618898.7,3205.6,0.141295488
hardware/cnf_cpipe_prop_12_21804_2.cnf_68.17000000.sat,425390,,79441561.8,3591.1,0.165999957,,71229623.1,916.7,0.148840407,,72319646.2,3175.5,0.151118103
hardware/cnf_cpipe_prop_13_23041_2.cnf_42.17000000.sat,425390,,76187131.3,3583.9,0.159199545,,71940210.1,1160.9,0.150325239,,73062192,3207.6,0.152669716
hardware/cnf_cpipe_prop_14_23811_2.cnf_292.62000000.sat,910868,,144416183.8,3577.2,0.140931442,,124736206.4,2231.1,0.12172634,,124744661.6,2302.6,0.121734591
hardware/cnf_cpipe_prop_15_25783_2.cnf_189.85000000.sat,749042,,119702994.5,3568.8,0.142051663,,103016190.3,2628.8,0.122249416,,103342884.9,3077,0.122637105
hardware/cnf_cpipe_prop_16_27432_2.cnf_40.15000000.sat,360071,,65756649.5,3591.5,0.162330082,,65089712.4,1313.6,0.160683649,,65797341.3,3191.8,0.162430536
hardware/cnf_cpipe_prop_17_28108_2.cnf_72.55000000.sat,517235,,94324393.2,3589.7,0.162100216,,87203418.8,1267.5,0.149862538,,88201179.7,3316.3,0.15157723
hardware/cnf_cpipe_prop_18_28701_2.cnf_263.71000000.sat,674399,,122668586,3592.9,0.161682836,,107218406.3,2694.8,0.141318789,,107695029.8,3330,0.141947001
hardware/cnf_cpipe_prop_1_1311_2.cnf_604.73000000.sat,782173,,98881465.2,3586.8,0.112372373,,90031937.8,2572.3,0.102315459,,90232369,3325.6,0.102543236
hardware/cnf_cpipe_prop_2_5187_2.cnf_67.86000000.sat,444773,,81773322.7,3594,0.163425833,,76085031.4,991.4,0.152057654,,76779319.2,3242.1,0.153445204
hardware/cnf_cpipe_prop_3_6087_2.cnf_512.33000000.sat,367652,,54189316,3590.4,0.131015963,,42604872.5,2334.5,0.10300773,,42839983.8,3467.8,0.103576169
hardware/cnf_cpipe_prop_4_8995_2.cnf_377.48000000.sat,443796,,80188939.2,3592,0.160612212,,72895174.8,2182.2,0.146003369,,73280337.9,3418.8,0.14677482
hardware/cnf_cpipe_prop_5_12634_2.cnf_428.11000000.sat,542022,,89562562.5,3593.1,0.146878109,,76284903.6,2446.7,0.125103415,,76328459.5,3219.3,0.125174844
hardware/cnf_cpipe_prop_6_14274_2.cnf_315.20000000.sat,749042,,126625209.7,3566.9,0.150266263,,108765185,1680.7,0.129071754,,108790576.6,1783.9,0.129101886
hardware/cnf_cpipe_prop_7_16419_2.cnf_111.63000000.sat,587216,,94314752.2,3599,0.142767457,,80798378.3,1270.8,0.122307261,,82459723.2,3259.6,0.124822096
hardware/cnf_cpipe_prop_8_18296_2.cnf_47.23000000.sat,587216,,102058066.3,3586.2,0.154488776,,87338293.7,1208.9,0.132206954,,88463373.3,1699,0.133910026
hardware/cnf_cpipe_prop_9_19174_2.cnf_130.83000000.sat,587216,,107275599.7,3576.4,0.162386734,,94284199.2,1511.4,0.142721208,,94380104.4,1665.2,0.142866383
hardware/cnf_mo_prop_10_14326_2.cnf_5.95000000.sat,165467,,41492778.4,3561.3,0.222899247,,31496360.4,1149.9,0.169198479,,32376588.5,2694.5,0.173927066
hardware/cnf_mo_prop_11_15981_2.cnf_5.79000000.sat,165507,,41075293.2,3576.7,0.220603187,,31414750.9,1005.9,0.168719287,,32104496.6,2678.8,0.172423706
hardware/cnf_mo_prop_1_790_2.cnf_0.00000000.sat,3665,,1970819.2,3090.9,0.47799162,,1953476.2,1.3,0.473785345,,1105813.7,2057,0.268197957
hardware/cnf_mo_prop_2_1768_2.cnf_0.00000000.sat,3665,,1970936.1,3024.3,0.478019973,,1953476.2,1.5,0.473785345,,1105771.9,1903.3,0.268187819
hardware/cnf_mo_prop_3_3311_2.cnf_9.30000000.sat,165467,,41614062.6,3468.9,0.223550786,,31406882.8,1109.3,0.168717806,,32165450,2659,0.172792829
hardware/cnf_mo_prop_4_5236_2.cnf_43.96000000.sat,254669,,52791406,3596.1,0.184261509,,39213198.9,1541.1,0.13686855,,40423330.6,2672.8,0.141092357
hardware/cnf_mo_prop_5_6974_2.cnf_6.11000000.sat,165507,,41115531.6,3439.2,0.220819296,,31129971.7,754.5,0.167189823,,32204376.3,2683.1,0.17296013
hardware/cnf_mo_prop_6_8441_2.cnf_39.93000000.sat,224753,,50162894.2,3597.5,0.198392187,,38435937.6,1573.4,0.152012555,,38820793.6,2651.7,0.153534645
hardware/cnf_mo_prop_7_9141_2.cnf_7.56000000.sat,165582,,42100654.2,3582.5,0.22600768,,31870981.4,1226.2,0.171092034,,32851543.4,2706.5,0.176355956
hardware/cnf_mo_prop_8_12004_2.cnf_0.00000000.sat,3665,,1970978.3,2870.7,0.478030208,,1953128.3,1.4,0.473700967,,1105659.5,2109.9,0.268160558
hardware/cnf_mo_prop_9_12912_2.cnf_0.00000000.sat,3665,,1971182.2,2990.4,0.47807966,,1953128.3,1.4,0.473700967,,1105684.9,2146.4,0.268166718
Average,,,42383377.7 ,3258.1 ,0.246019575,,37525619.9,882,0.227259725,,37907002.5 ,3094.0 ,0.217482514
,,,,,,,,,,,,,
software/XSEngine,1260,,740307.2,1560,0.522262575,,675549.7,<1,0.476578272,,706270.6,3423.5,0.498250864
software/aaed2000,1284,,749841.7,1900.7,0.519101211,,684192.8,<1,0.473653721,,712673.9,3450.3,0.493370647
software/adder,1272,,750189.7,2086,0.524241579,,686286.8,<1,0.479585465,,718422.1,3488.9,0.502041999
software/adderII,1276,,752649.3,2486.2,0.524311599,,694284.1,<1,0.483653152,,723779.3,3444.3,0.504200139
software/aeb,1213,,703742.7,1840,0.515704095,,634734.2,<1,0.465134524,,669612.2,3480.8,0.490693194
software/aim711,1264,,740503.8,2248.3,0.520748101,,676325,<1,0.475615331,,707315.2,3489.1,0.49740872
software/aki3068net,1207,,708472.4,2791,0.521750824,,651365.5,<1,0.479694744,,678863.6,3421.1,0.499945577
software/am31_sim,1165,,680966.3,2147.2,0.519573715,,629363.9,<1,0.480201354,,654647.8,3413.8,0.499492837
software/asb,1231,,718466.2,2403,0.518794981,,658868.4,<1,0.475760195,,688247.5,3421.9,0.496974456
software/asb2305,1242,,719689.3,2227.1,0.515075541,,668092.7,<1,0.478148291,,692759.1,3490.6,0.495801825
software/assabet,1266,,728316.8,1785.6,0.51136865,,658903.2,<1,0.462631701,,696325,3400.6,0.488906442
software/at91sam7sek,1296,,740575,1991.9,0.507938957,,672347.2,<1,0.461143484,,706189.5,3458.9,0.484354938
software/at91sam7xek,1319,,760660.2,2034.5,0.512617437,,687842,<1,0.463544436,,724885.8,3469,0.488508668
software/atlas_mips32_4kc,1216,,713345.2,2256.9,0.52145117,,653270.5,<1,0.477536915,,683939.8,3433.7,0.499955994
software/atlas_mips64_5kc,1209,,708984,2400.1,0.521263854,,646614.8,<1,0.475408363,,678555.1,3406.8,0.49889172
software/axtls,94,,51058.4,1743.4,0.482821749,,49440.8,<1,0.467525296,,51018.3,2640,0.482442553
software/brutus,1221,,708593.6,2148.9,0.515856657,,645824.7,<1,0.470160852,,679194.3,3312.5,0.494453945
software/buildroot,565,,346672.2,1631.1,0.545403658,,345482.5,<1,0.543531957,,347052.2,912.3,0.546001495
software/busybox_1_28_0,998,,610149.4,2833.7,0.543441906,,607254.9,<1,0.540863861,,608284,1791.3,0.54178045
software/calm16_ceb,1173,,684172.3,2147.8,0.518459638,,631948.1,<1,0.478884607,,656273,3423.1,0.497317799
software/calm32_ceb,1173,,684118,2225.4,0.51841849,,623817.6,<1,0.472723387,,655851.9,3467.3,0.496998693
software/ceb_v850,1189,,696419.6,2125.7,0.520638894,,642294.8,<1,0.480175535,,668347.5,3477.1,0.499652369
software/cerf,1276,,742549.7,2536.9,0.517276001,,670581.3,<1,0.467141275,,708417.1,3430.1,0.493498502
software/cerfpda,1291,,751952.3,2443.9,0.517739771,,685641.8,<1,0.472083174,,719772.3,3380.3,0.495582959
software/cma230,1212,,704890.6,2381.9,0.51697147,,640973.5,<1,0.470094243,,673821.5,3491,0.494185185
software/cma28x,1204,,704580.7,2444.5,0.520177704,,644250.8,<1,0.475637357,,675552.5,3435.2,0.49874677
software/cme555,1266,,742134.2,1658,0.521070177,,680760.7,<1,0.477978375,,713221.6,3416.8,0.500769949
software/cq7708,1238,,716527.3,2335.6,0.514469431,,661477.5,<1,0.474943457,,685525.6,3309.4,0.492210088
software/cq7750,1267,,729040,2049.7,0.51147242,,666170.4,<1,0.467365009,,698981.8,3310.4,0.490384495
software/csb281,1233,,731177.1,2339.6,0.527116951,,669800,<1,0.482869244,,700841.8,3401.7,0.505247761
software/dreamcast,1252,,726529.2,1934,0.515817678,,670783.8,<1,0.47623983,,697886.2,3417.4,0.49548186
software/e7t,1266,,742173.3,2500.3,0.52109763,,670269.2,<1,0.470612041,,706168.8,3414.1,0.495818009
software/ea2468,1395,,770836.9,1994.7,0.491174448,,705136.3,<1,0.449310267,,733981.4,3327.8,0.467690259
software/eb40,1240,,719637.4,1895.9,0.515869104,,648449.5,<1,0.464838351,,687444.8,3339.8,0.492791971
software/eb40a,1241,,720363.8,2091.3,0.515973713,,654495.4,<1,0.46879427,,688740.4,3488.1,0.493322876
software/eb42,1234,,716808,1969.1,0.516339276,,646973.9,<1,0.466035584,,684617.3,3461.4,0.493151306
software/eb55,1270,,734030.3,1865.2,0.51375699,,667623.5,<1,0.46727804,,701216,3391.1,0.490789851
software/ebsa285,1245,,736147.9,2092.3,0.525585292,,662195.3,<1,0.472785578,,701597.3,3445.8,0.500917305
software/ec555,1267,,742909.6,1994.1,0.521202912,,679031.5,<1,0.476387968,,711487.8,3480.4,0.499158327
software/ecos-icse11,1244,,732803.6,2276.5,0.523618149,,676004.4,<1,0.483032797,,704946.8,3371.8,0.503713326
software/edb7xxx,1246,,725909.1,2263.4,0.517859176,,660920.2,<1,0.471496487,,694659,3454.7,0.495565543
software/edosk2674,1194,,701234.6,2401.9,0.522043253,,649001.7,<1,0.483157789,,673983.5,3483.7,0.501755816
software/embtoolkit,2128,,1062014,2727,0.443614871,,1013999.4,<1,0.423558647,,1043862.2,3209.1,0.436032665
software/excalibur_arm9,1233,,713704.8,2063.1,0.514520898,,649556,<1,0.468275029,,678889.5,3448,0.489422006
software/fads,1187,,694060.8,1995.1,0.519749733,,638198.4,<1,0.47791699,,666049.8,3348.9,0.498773603
software/financial,771,,103351.3,1245.1,0.119154114,,82925.6,<1,0.095605246,,102971.9,3463.4,0.118716703
software/flexanet,1265,,741642.6,2704.3,0.521136653,,671269,<1,0.471686605,,706872.8,3463,0.496704646
software/freebsd-icse11,1396,,822943.2,2724.9,0.524000764,,791022,<1,0.503675263,,798482.8,3145,0.508425852
software/frv400,1238,,729408.7,2095.7,0.523718327,,673214,<1,0.483370311,,695736.8,3388.9,0.49954177
software/gps4020,1213,,703880.4,2327.6,0.515805001,,638730.3,<1,0.468062874,,673626.9,3469.9,0.493635174
software/grg,1241,,725940.8,1951.4,0.519968341,,661215.5,<1,0.473607664,,692817.3,3488.8,0.49624303
software/h8300h_sim,1182,,687125.8,1618.3,0.51673307,,632658.5,<1,0.475772514,,660636.3,3353.3,0.496812408
software/h8max,1202,,705380.7,2034.8,0.521634831,,646033.8,<1,0.47774731,,675799.2,3452.1,0.499759068
software/h8s_sim,1183,,687740.1,2004.5,0.516757847,,633713.3,<1,0.4761629,,660141.6,3513.2,0.496020738
software/hs7729pci,1298,,756774.6,2790.9,0.518250026,,696553.9,<1,0.477010033,,719308.9,3450,0.492592981
software/innovator,1256,,734835.9,2125.4,0.520053715,,668169.1,<1,0.472872682,,695534.5,3502,0.492239561
software/integrator_arm7,1259,,737226.1,1915.2,0.520502056,,671546.1,<1,0.474130156,,704996.8,3457.7,0.497747277
software/integrator_arm9,1267,,739403.4,2228.7,0.518743068,,670143,<1,0.470152065,,697221,3377.2,0.489149171
software/ipaq,1258,,722735.7,2282.6,0.510677054,,653664.1,<1,0.461871825,,691297,3332.2,0.488462816
software/iq80310,1258,,737748.6,1677,0.521285003,,671653.5,<1,0.474582936,,706039.7,3397.9,0.498879845
software/iq80321,1256,,736560.4,1721.1,0.521274168,,669793.2,<1,0.474022081,,703948.6,3451.5,0.498194338
software/ixdp425,1247,,729346.4,2354.8,0.519894075,,661728.1,<1,0.471694271,,697676.1,3512.2,0.497318792
software/jmr3904,1199,,698563.8,2079.4,0.517886239,,630747,<1,0.467609675,,666054.1,3421.8,0.493784895
software/jtst,1241,,720267.8,1477.9,0.515904951,,656017.9,<1,0.469884788,,688911.2,3367.8,0.493445214
software/linux,1232,,708523.8,2116.9,0.511200433,,646129.7,<1,0.466183045,,678542.8,3466.9,0.48956912
software/lpcmt,1249,,726075.3,2600.5,0.5167336,,659314.2,<1,0.46922103,,693474.7,3307.4,0.49353239
software/m5272c3,1323,,775412.1,2134.6,0.520978987,,714422.3,<1,0.480001545,,740222.2,3336.6,0.497335819
software/mac7100evb,1234,,717502.4,2065.8,0.516839474,,654778.2,<1,0.471657266,,687197.8,3424.2,0.495010121
software/mace1,1234,,717457.7,2264.2,0.516807275,,652422.4,<1,0.46996031,,686474.8,3255.9,0.494489321
software/malta_mips32_4kc,1232,,723342.9,2065.2,0.521892424,,665818.5,<1,0.480388528,,694099.7,3402.6,0.500793434
software/malta_mips64_5kc,1232,,723318.2,2912.7,0.521874603,,661419,<1,0.477214286,,691389.5,3505.7,0.498838023
software/mb93091,1250,,734057,1755.5,0.521996089,,673620.2,<1,0.479018809,,696523.8,3364,0.495305813
software/mb93093,1230,,724426.4,2045.2,0.523524047,,668513.4,<1,0.483117182,,691786.2,3483,0.499935827
software/mbx,1295,,765603.4,2162.7,0.525510699,,698556.3,<1,0.479489524,,733237.2,3384,0.503294517
software/mcb2100,1249,,726026.7,2299.2,0.516699013,,660546.5,<1,0.470098034,,695194.3,3435.5,0.494756196
software/moab,1277,,752211,1895.7,0.523595928,,681448.9,<1,0.474340137,,717997.9,3530.6,0.499781015
software/mpc50,1213,,704278.7,1949.9,0.516096876,,643520.2,<1,0.471572923,,675240.3,3399.3,0.494817477
software/nano,1265,,746257.7,2074.4,0.524379587,,671765.2,<1,0.472035274,,712502.8,3448.9,0.500660729
software/npwr,1258,,737363.7,2432.8,0.521013037,,672554,<1,0.475219219,,705010.2,3348.3,0.498152411
software/ocelot,1266,,740620.8,1616.2,0.520007583,,675697.2,<1,0.47442317,,704934.2,3429.1,0.494951167
software/olpce2294,1274,,747371.4,2216,0.521452224,,671234.8,<1,0.468330577,,711937.2,3393.4,0.496729252
software/olpch2294,1261,,733143.4,1698.8,0.51679859,,662277.2,<1,0.466844444,,702432.8,3446.5,0.495150445
software/olpcl2294,1273,,746804.3,2866.9,0.521465864,,672359.1,<1,0.46948353,,711785.8,3455,0.497013738
software/p2106,1249,,726010.2,1958.5,0.51668727,,663207.2,<1,0.471991602,,696488.7,3461.7,0.495677395
software/pati,1248,,730900.4,1482.8,0.52058433,,673102.8,<1,0.479417949,,701071.8,3485.3,0.499338889
software/pc_i82544,1259,,740278.1,2250,0.522656853,,674226,<1,0.47602224,,707387.9,3351.5,0.49943546
software/pc_i82559,1259,,740330.3,2505.7,0.522693708,,684683.7,<1,0.483405666,,711162.2,3459.9,0.502100221
software/pc_rltk8139,1257,,745100.8,2314.8,0.526898824,,678865.8,<1,0.480060674,,712130.2,3442.4,0.503583629
software/pc_usb_d12,1281,,747288.1,2126.6,0.518544956,,683769.3,<1,0.474469113,,716120.2,3489.2,0.496917478
software/pc_vmWare,1255,,737707.6,1989.4,0.522502063,,670950.3,<1,0.475219336,,706248.4,3407.3,0.500220204
software/phycore,1274,,740886.1,1986,0.516927333,,671336.4,<1,0.468401465,,708146.6,3400,0.494084493
software/phycore229x,1360,,772089,2825.6,0.504633333,,703085.2,<1,0.45953281,,736303.6,3473.5,0.481244183
software/picasso,1248,,725176.4,2060.2,0.516507407,,666480.7,<1,0.474701353,,695483.3,3526.1,0.495358476
software/pid,1229,,712976.2,2403.6,0.515668529,,653260.6,<1,0.47247851,,683817.5,3442.9,0.494579152
software/prpmc1100,1223,,709838.4,1632.6,0.515917798,,648384.5,<1,0.471252476,,680147.8,3382.6,0.494338366
software/psim,1181,,690987.7,2059.3,0.520077298,,635590.8,<1,0.478382388,,663845.8,3511.2,0.499648735
software/rattler,1311,,782572.8,2093.8,0.530602797,,720294.2,<1,0.488376439,,750072.2,3343.2,0.508566624
software/ref4955,1218,,710055.6,2488.1,0.518194198,,650626.8,<1,0.474823426,,681026.9,3459.7,0.497009232
software/refidt334,1263,,750061.8,2013,0.527887253,,679444.8,<1,0.478187596,,713401.2,3409.5,0.502085827
software/sa1100mm,1222,,709857.7,2823.1,0.516354028,,651199,<1,0.473685397,,680316.2,3330.2,0.494865394
software/sam7ex256,1332,,760621.1,2308.6,0.507588322,,692813.2,<1,0.462337804,,727835.5,3402.3,0.485709376
software/se7751,1295,,751864,2578,0.516079966,,691245.7,<1,0.474471523,,722040.8,3333.3,0.495609301
software/sh4_202_md,1258,,735288.7,2543.8,0.519546865,,672272.1,<1,0.475020032,,704804.2,3470.3,0.498006854
software/sh7708,1253,,722865.1,1889.2,0.512806668,,661404.2,<1,0.469205782,,688663.6,3349.6,0.488543833
software/skmb91302,1217,,712205.2,2076.9,0.520190048,,650728.5,<1,0.475287866,,680200.9,3457,0.496814316
software/sleb,1188,,695845.9,2009.2,0.520647886,,642513.1,<1,0.48074306,,670171.6,3427.6,0.501437785
software/smdk2410,1265,,733755.6,2248.6,0.515594625,,669551.2,<1,0.470479543,,700373.1,3343.4,0.492137444
software/snds,1218,,710349.6,2133.4,0.518408758,,644199.5,<1,0.470132822,,678823.2,3465.8,0.495400985
software/sparc_erc32,1168,,683491.2,1888.9,0.520160731,,628392.8,<1,0.478228919,,657020.7,3464.6,0.500015753
software/sparc_leon,1168,,683483.2,1900.7,0.520154642,,627196.5,<1,0.477318493,,656655.1,3421.7,0.499737519
software/sparclite_sim,1168,,683394.3,2608.6,0.520086986,,629908.4,<1,0.479382344,,657739.7,3398,0.500562938
software/stb,1252,,731889.6,2388,0.519623429,,667731.8,<1,0.474072985,,701048.6,3396.3,0.497727086
software/stdeval1,1190,,695113.7,2419.2,0.51922592,,635273,<1,0.474526984,,665798.1,3421.2,0.497328179
software/stm3210e_eval,1269,,743382.6,2347.6,0.520712792,,683063.8,<1,0.478461641,,713683.3,3392.1,0.4999095
software/toybox,544,,109360.3,1901.9,0.178693301,,109279.6,<1,0.178561438,,109324,1897.4,0.178633987
software/ts1000,1297,,768112.9,1980.5,0.526420218,,702400.5,<1,0.481384734,,735574,3408,0.504119935
software/ts6,1240,,733424.4,2056.5,0.525752258,,666750.4,<1,0.477957276,,701547.3,3468.8,0.50290129
software/tx39_sim,1179,,686527.1,1908.3,0.517596532,,629650.3,<1,0.474715145,,658556.6,3494.7,0.496508604
software/uClinux,11254,,378750,<1,0.029915289,,378750,<1,0.029915289,,378750,<1,0.029915289
software/uClinux-config,1850,,3246932.4,2645.2,1.56008764,,3110401.5,9.3,1.494487207,,3138134.8,1418.8,1.507812517
software/uE250,1249,,725838.6,2422.6,0.516565145,,665172.9,<1,0.473390552,,694053.5,3511.8,0.493944311
software/vads,1240,,733482.9,2577.8,0.525794194,,672844.8,<1,0.482326022,,701309.5,3455.4,0.502730824
software/viper,1301,,768934,2770.8,0.525362712,,701177.5,<1,0.479069092,,732756.1,3315.1,0.500644701
software/vrc4373,1247,,727237.1,2391.9,0.518390519,,670893.2,<1,0.478227355,,697884.8,3461.7,0.497467558
software/vrc4375,1258,,740767.7,2460.8,0.523418265,,674770.5,<1,0.476785374,,709932.5,3410.5,0.501630454
Average,,,728524.9 ,2171.5 ,0.516961357,,668083.896,9.3,0.47404004,,698032.7 ,3352.9 ,0.495476408
